isin,name,review_group,review_priority,asset_type,asset_subtype,region_primary,equity_style_box,market_cap_bias,fi_credit_bucket,fi_duration_bucket,risk_bucket,is_suitable_low_risk,classification_confidence,exposure_confidence,warnings,audit_flags,legacy_asset_class,legacy_category,equity_exposure,bond_exposure,cash_exposure,other_exposure
LU1223084051,Schroder International Selection Fund Global Gold A Accumulation PLN Hedged,ALL_CONFLICTS,15,COMMODITIES,UNKNOWN,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,COMMODITIES_RECLASSIFIED_FROM_EQUITY,UNKNOWN_SUBTYPE,Otros,RV Sector Otros,0.0,0.0,0.0,100.0
LU1542714578,Goldman Sachs Europe Sustainable Equity - X Cap EUR,ALL_CONFLICTS,15,COMMODITIES,UNKNOWN,EUROPE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,COMMODITIES_RECLASSIFIED_FROM_EQUITY,UNKNOWN_SUBTYPE,Otros,RV Europa Cap. Grande Growth,0.0,0.0,0.0,100.0
BE6213829094,DPAM B - Real Estate Europe Dividend Sustainable B Cap,ALL_CONFLICTS,10,REAL_ESTATE,UNKNOWN,EUROPE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,UNKNOWN_SUBTYPE,Otros,Inmobiliario - Indirecto Europa,0.0,0.0,0.0,100.0
ES0138914033,Merch-Fontemar FI,ALL_CONFLICTS,10,MIXED,CONSERVATIVE_ALLOCATION,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,True,0.9,0.4,,MISSING_REGION_PRIMARY,Mixto,Mixtos Defensivos EUR,20.0,80.0,0.0,0.0
FI0008800511,Evli Short Corporate Bond B,ALL_CONFLICTS,10,FIXED_INCOME,CORPORATE_BOND,UNKNOWN,UNKNOWN,UNKNOWN,MEDIUM_QUALITY,SHORT,LOW,True,0.9,0.4,,MISSING_REGION_PRIMARY,Otros,EUR Corporate Bond - Short Term,0.0,100.0,0.0,0.0
FI0008804463,Evli Euro Liquidity B,ALL_CONFLICTS,10,MONETARY,UNKNOWN,EUROZONE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,True,0.9,0.4,,UNKNOWN_SUBTYPE,RF,RF Ultra Corto Plazo EUR,0.0,0.0,100.0,0.0
FR0000989626,Groupama Trésorerie IC,ALL_CONFLICTS,10,MONETARY,UNKNOWN,EUROZONE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,True,0.9,0.4,,UNKNOWN_SUBTYPE,Otros,Mercado Monetario Estable EUR,0.0,0.0,100.0,0.0
FR0000989915,Oddo BHF Immobilier CR-EUR,ALL_CONFLICTS,10,REAL_ESTATE,UNKNOWN,EUROZONE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,UNKNOWN_SUBTYPE,Otros,Property - Indirect Eurozone,0.0,0.0,0.0,100.0
FR0011170182,Ofi Invest Precious Metals R,ALL_CONFLICTS,10,COMMODITIES,UNKNOWN,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,UNKNOWN_SUBTYPE,Otros,Materias Primas - Metales Preciosos,0.0,0.0,0.0,100.0
IE00BYVJR916,Jupiter Gold & Silver Fund L EUR Acc,ALL_CONFLICTS,10,COMMODITIES,UNKNOWN,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,UNKNOWN_SUBTYPE,Otros,RV Sector Oro y Metales preciosos,0.0,0.0,0.0,100.0
LU0093583077,Candriam Money Market Euro C Acc EUR,ALL_CONFLICTS,10,MONETARY,UNKNOWN,EUROZONE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,True,0.9,0.4,,UNKNOWN_SUBTYPE,Otros,Mercado Monetario Estable EUR,0.0,0.0,100.0,0.0
LU0171306680,BlackRock Global Funds - World Gold Fund E2 (EUR),ALL_CONFLICTS,10,COMMODITIES,UNKNOWN,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,UNKNOWN_SUBTYPE,Otros,RV Sector Oro y Metales preciosos,0.0,0.0,0.0,100.0
LU0252500524,JPMorgan Funds - EUR Money Market VNAV Fund D (acc) - EUR,ALL_CONFLICTS,10,MONETARY,UNKNOWN,EUROZONE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,True,0.9,0.4,,UNKNOWN_SUBTYPE,Monetario,EUR Money Market - Short Term,0.0,0.0,100.0,0.0
LU0264738294,Janus Henderson Horizon Global Property Equities Fund A2 EUR,ALL_CONFLICTS,10,REAL_ESTATE,UNKNOWN,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,UNKNOWN_SUBTYPE,Otros,Inmobiliario - Indirecto Global,0.0,0.0,0.0,100.0
LU0273148055,DWS Invest Gold and Precious Metals Equities NC,ALL_CONFLICTS,10,COMMODITIES,UNKNOWN,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,UNKNOWN_SUBTYPE,Otros,RV Sector Oro y Metales preciosos,0.0,0.0,0.0,100.0
LU0273159177,DWS Invest Gold and Precious Metals Equities LC,ALL_CONFLICTS,10,COMMODITIES,UNKNOWN,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,UNKNOWN_SUBTYPE,Commodities,RV Sector Oro y Metales preciosos,0.0,0.0,0.0,100.0
LU0496368142,Franklin Gold & Precious Metals Fund A(acc)EUR-H1,ALL_CONFLICTS,10,COMMODITIES,UNKNOWN,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,UNKNOWN_SUBTYPE,Otros,RV Sector Otros,0.0,0.0,0.0,100.0
LU0496369389,Franklin Gold & Precious Metals Fund N(acc)EUR,ALL_CONFLICTS,10,COMMODITIES,UNKNOWN,US,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,UNKNOWN_SUBTYPE,Otros,RV Sector Oro y Metales preciosos,0.0,0.0,0.0,100.0
LU0568620560,Amundi Funds - Cash EUR A2 EUR (C),ALL_CONFLICTS,10,MONETARY,UNKNOWN,EUROZONE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,True,0.9,0.4,,UNKNOWN_SUBTYPE,Otros,Mercado Monetario Estable EUR,0.0,0.0,100.0,0.0
LU0568620727,Amundi Funds - Cash EUR G2 EUR (C),ALL_CONFLICTS,10,MONETARY,UNKNOWN,EUROZONE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,True,0.9,0.4,,UNKNOWN_SUBTYPE,Otros,Mercado Monetario Estable EUR,0.0,0.0,100.0,0.0
LU1161526576,Edmond de Rothschild Fund - Bond Allocation R EUR Acc,ALL_CONFLICTS,10,MIXED,FLEXIBLE_ALLOCATION,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,MISSING_REGION_PRIMARY,RF,RF Flexible EUR,50.0,50.0,0.0,0.0
LU1578889864,Ninety One Global Strategy Fund - Global Gold Fund A Acc EUR Hedged,ALL_CONFLICTS,10,COMMODITIES,UNKNOWN,GLOBAL,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,UNKNOWN_SUBTYPE,Otros,RV Sector Otros,0.0,0.0,0.0,100.0
LU1582988306,M&G (Lux) Dynamic Allocation Fund EUR B Acc,ALL_CONFLICTS,10,MIXED,FLEXIBLE_ALLOCATION,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,HIGH,False,0.9,0.4,,MISSING_REGION_PRIMARY,Mixto,Mixtos Flexibles EUR,50.0,50.0,0.0,0.0
LU1873127366,JPMorgan Liquidity Funds - EUR Liquidity LVNAV Fund A (acc.),ALL_CONFLICTS,10,MONETARY,UNKNOWN,EUROZONE,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,LOW,True,0.9,0.4,,UNKNOWN_SUBTYPE,Monetario,EUR Money Market - Short Term,0.0,0.0,100.0,0.0
